name,pantheon,url,title,alternatives
Uba,Japanese mythology,https://www.godchecker.com/japanese-mythology/UBA/,The Old Lady of the Pine Tree,nan
Uke-Mochi,Japanese mythology,https://www.godchecker.com/japanese-mythology/UKE-MOCHI/,Fast Food Goddess of Take-out Meals and TV Dinners,Ukemochi
Umashi Ashikabi Hikoji No Kami,Japanese mythology,https://www.godchecker.com/japanese-mythology/UMASHIASHIKABIHIKOJI/,A primeval reed from which sprouted various Gods,Umashiashikabihikoji
Yama-No-Kami,Japanese mythology,https://www.godchecker.com/japanese-mythology/YAMA-NO-KAMI/,Mountain Gods,Yamanokami
Yo,Japanese mythology,https://www.godchecker.com/japanese-mythology/YO/,Japanese Male Essence. Yo is go,nan
Alarvady,Slavic mythology,https://www.godchecker.com/slavic-mythology/ALMAS/,The Demon Barbies of Azerbaijan,"Albarsty, Albassy, Almys, Albys, Halarvady, Almas, Albas, Albasty, Almis, Albasly"
Alkonost,Slavic mythology,https://www.godchecker.com/slavic-mythology/ALKONOST/,The sweetly tweeting Bird of Death,nan
Baba Jaga,Slavic mythology,https://www.godchecker.com/slavic-mythology/BABA-YAGA/,Slavering Slavic Spirit of Death,"Baba Yaga, Баба Яга"
Baba Slata,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZLOTA-BABA/,Wealth Goddess who whispers rumors of treasure,"Slata-Baba, Slatababa, Złota Baba, Zlota Baba"
Bagiennik,Slavic mythology,https://www.godchecker.com/slavic-mythology/BANNIK/,The Bathroom Bogey,Bannik
Belabog,Slavic mythology,https://www.godchecker.com/slavic-mythology/BELOBOG/,"White God of Good Luck, Light and Happiness","Bielobog, Bilobog, Belobog, Belun, Byelobog, Bielebog"
Bereginia,Slavic mythology,https://www.godchecker.com/slavic-mythology/BEREGINY/,Nature spirits of lakes and forests,"Beregynia, Bereginy"
Bogatir,Slavic mythology,https://www.godchecker.com/slavic-mythology/BOGATYRI/,A band of Russian Superheroes who took on monsters,"Bogatyri, Bogatyr"
Chernabog,Slavic mythology,https://www.godchecker.com/slavic-mythology/CHERNOBOG/,Mysterious Black God of Evil and Swearing,"Chernobog, Czernobog, Tschernobog, Tchernobog"
Chlevnic,Slavic mythology,https://www.godchecker.com/slavic-mythology/CHLEVNIK/,Tricky Cattle Spirit of the Cowshed,Chlevnik
Colleda,Slavic mythology,https://www.godchecker.com/slavic-mythology/COLLEDA/,Goddess of Winter Solstice and Yule Logs,nan
Dadźbóg,Slavic mythology,https://www.godchecker.com/slavic-mythology/DAZBOG/,Jet-setting son of the Sun God,"Dašbog, Xors Dazhbog, Daždźboh, Dazhbog, Dažbog"
Dĕdek,Slavic mythology,https://www.godchecker.com/slavic-mythology/DOMOVOI/,Annoying guardian spirit of home surveillance,"Domovoy, Domania, Domovik, Domovoi"
Devana,Slavic mythology,https://www.godchecker.com/slavic-mythology/DILWICA/,Hunting Forest Goddess,"Dewana, Dilwica, Diiwica"
Divja-Davokje,Slavic mythology,https://www.godchecker.com/slavic-mythology/DIVJE-DEVOJKE/,The Demon Girls of the Forest,"Divje Devojke, Divje-Devokje"
Dolya,Slavic mythology,https://www.godchecker.com/slavic-mythology/DOLYA/,Goddesses of Fate,Dolya–Nedolya
Dugnai,Slavic mythology,https://www.godchecker.com/slavic-mythology/DUGNAI/,Goddess of Yeast,Dugnay
Dvorovoi,Slavic mythology,https://www.godchecker.com/slavic-mythology/DVOROVOI/,Guard God of the backyard,Дворово́й
Dziewanna,Slavic mythology,https://www.godchecker.com/slavic-mythology/DZIEWANNA/,Fair weather Goddess of Good Hunting,"Dziewonna, Dziewona"
Erilo,Slavic mythology,https://www.godchecker.com/slavic-mythology/JARILO/,Handsome young God of Spring Fertility,"Jarovit, Gerovit, Ярило, Yarilo, Jarilo, Yarylo"
Erishvorsh,Slavic mythology,https://www.godchecker.com/slavic-mythology/VARPULIS/,A somewhat obscure Wind God,"Warpulis, Erisvorsh, Erivorsh, Varpulis"
Fiery Mary,Slavic mythology,https://www.godchecker.com/slavic-mythology/OYNYENA-MARIA/,Assistant Goddess of Fire,"Ognyena Mariya, Oynyena Maria, Ognjena Marija"
Ilya Muromets,Slavic mythology,https://www.godchecker.com/slavic-mythology/ILYA-MUROMETS/,Folk superhero and member of the Bogatyri League of Demon-Busters and Dragon-Slayers,"Илья Муромец, Ilya Of Murom"
Kalada,Slavic mythology,https://www.godchecker.com/slavic-mythology/KOLEDA/,Festive Festival of the Winter Solstice,"Коляда, Kaledos, Kolyada, Koliada, Koleda"
Kamennaia Baba,Slavic mythology,https://www.godchecker.com/slavic-mythology/KAMENNAIA-BABA/,Russian Stone Mothers,Kamennaya Baba
Kikimora,Slavic mythology,https://www.godchecker.com/slavic-mythology/KIKIMORA/,Rather shabby kitchen spirit,Кики́мора
Koleda,Slavic mythology,https://www.godchecker.com/slavic-mythology/KOLIADA/,Winter Goddess of Peace and Festivities,"Koliada, Koljada, Kolyada"
Koschei,Slavic mythology,https://www.godchecker.com/slavic-mythology/KOSCHEI/,Bad old God of Regeneration,"Коще́й, Koschei-Bessmertnyi, Koshchey"
Kremara,Slavic mythology,https://www.godchecker.com/slavic-mythology/KREMARA/,He loves pigs — particularly for dinner,nan
Kupala,Slavic mythology,https://www.godchecker.com/slavic-mythology/KUPALA/,Love God of Summertime Festival Frolics,Kupalo
Leschi,Slavic mythology,https://www.godchecker.com/slavic-mythology/LESHY/,The Protective Spirit of the Forest,"Leshy, Леший, Lesnik, Lesovik, Lesovy, Leshey, Leshi"
Makosh,Slavic mythology,https://www.godchecker.com/slavic-mythology/MOKOSH/,Rather wet Goddess of Fate and Femininity,"Mokoš, Mokosh, Mokusa, Mokos"
Mary Orans,Slavic mythology,https://www.godchecker.com/slavic-mythology/ORANS/,Paleolithic Mother Goddess with outstretched arms,Orans
Mata Syra Zjemlja,Slavic mythology,https://www.godchecker.com/slavic-mythology/MATI-SYRA-ZEMLYA/,Original Earth Mother Goddess and Protector of Sperm,"Mati Syra Zemlya, Matisyrazemlya, Mati Syra Zemlia"
Mikula,Slavic mythology,https://www.godchecker.com/slavic-mythology/MIKULA/,Slavic Hero God,"Mikula Selianinovich, Mikula Selyaninovich, Микула Селянинович"
Ovinnik,Slavic mythology,https://www.godchecker.com/slavic-mythology/OVINNIK/,Bad barking barn demon,nan
Parom,Slavic mythology,https://www.godchecker.com/slavic-mythology/PERUN/,Top Slavic God of Storms and War,"Piorun, Perusan, Perun, Peron, Pyerun, Перýн"
Polevik,Slavic mythology,https://www.godchecker.com/slavic-mythology/POLEVIK/,Field spirits,"Polewik, Polevoi, Polevoj, Polevoy"
Priparchis,Slavic mythology,https://www.godchecker.com/slavic-mythology/PRIPARCHIS/,God for the protection of baby pigs,nan
Radegast,Slavic mythology,https://www.godchecker.com/slavic-mythology/RADIGAST/,God of Sound Advice and Thought,"Radigost, Radigast, Radogost"
Rod,Slavic mythology,https://www.godchecker.com/slavic-mythology/ROD/,A rustic vegetation deity who tended to plod?,nan
Rugievit,Slavic mythology,https://www.godchecker.com/slavic-mythology/RUGIEVIT/,Rather obscure Lord of Rügen,nan
Rugievit,Slavic mythology,https://www.godchecker.com/slavic-mythology/RUGIEVIT/,Rather obscure Lord of Rügen,nan
Rusalka,Slavic mythology,https://www.godchecker.com/slavic-mythology/RUSALKI/,Lethal lady water spirits,"Rusalky, Russalki, Rusalki"
Semargl,Slavic mythology,https://www.godchecker.com/slavic-mythology/SEMARGL/,Family-friendly Griffin God of Barley,Simargl
Smei-Gorynich,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZMEY-GORYNICH/,The Man Snake Serpent of the Mountains,Zmey Gorynich
Stribog,Slavic mythology,https://www.godchecker.com/slavic-mythology/STRIBOG/,Wind God of Fortune,"Strzybog, Strybog"
Svandovit,Slavic mythology,https://www.godchecker.com/slavic-mythology/SVENTOVIT/,Godfather of Fruitfulness and Fertility,"Svantovit, Svetovid, Svantetit, Sventovit"
Svarizic,Slavic mythology,https://www.godchecker.com/slavic-mythology/SVAROG/,God of Fire and Welding,Svarog
Svarogich,Slavic mythology,https://www.godchecker.com/slavic-mythology/SVAROGICH/,The Prophetic God of Hearth Fire and Inspiration,Svarožič
Tribog,Slavic mythology,https://www.godchecker.com/slavic-mythology/TRIGLAV/,God of Prophecy and Sooth-Saying,"Triglav, Triglov"
Ved-Ava,Slavic mythology,https://www.godchecker.com/slavic-mythology/VED-AVA/,The Water Mother,"Vete-Ema, Wut-Awa"
Veles,Slavic mythology,https://www.godchecker.com/slavic-mythology/VELES/,God of Cattle and God of the Underworld,"Volos, Weles, Wolos, Volus"
Vodianoy,Slavic mythology,https://www.godchecker.com/slavic-mythology/VODYANOI/,Pond and Water Spirits who might get a bit predatory,"Vodyanoy, Vodnik, Vodyanoi"
Volkh,Slavic mythology,https://www.godchecker.com/slavic-mythology/VOLKHV/,A shape-changing sorcerer,Volkhv
Zaryi,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZORYA/,Three Slavic Star Sisters,"Zoryi, Zorya"
Zorya Polunochnaya,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZORYA-POLUNOCHNAYA/,Goddess of Midnight,nan
Zorya Utrennyaya,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZORYA-UTRENNYAYA/,Goddess of the Dawn who likes ponies,nan
Zorya Vechernyaya,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZORYA-VECHERNYAYA/,Goddess of Evening,nan
Zosim,Slavic mythology,https://www.godchecker.com/slavic-mythology/ZOSIM/,God of Bees and Mead and Bawdy Songs,nan
Ao,Maori mythology,https://www.godchecker.com/maori-mythology/AO/,The Temperamental Cloud Children,nan
Ao-Kahiwahiwa,Maori mythology,https://www.godchecker.com/maori-mythology/AO-KAHIWAHIWA/,God of Storms,nan
Ao-Kanapanapa,Maori mythology,https://www.godchecker.com/maori-mythology/AO-KANAPANAPA/,God of Burning Sunset Clouds,Aokanapanapa
Ao-Nue,Maori mythology,https://www.godchecker.com/maori-mythology/AO-NUI/,God of Thick Gray Clouds,"Aonui, Ao-Nui"
Ao-Pakakina,Maori mythology,https://www.godchecker.com/maori-mythology/AO-PAKAKINA/,Wildly wandering cloud deity,"Ao-Pākinakina, Aopakakina"
Ao-Pakarea,Maori mythology,https://www.godchecker.com/maori-mythology/AO-PAKAREA/,He's the Thunder Cloud,nan
Ao-Potango,Maori mythology,https://www.godchecker.com/maori-mythology/AO-POTANGO/,Sad God of Clouds,Ao-Potano
Ao-Pour,Maori mythology,https://www.godchecker.com/maori-mythology/AO-POURI/,God of Ominous Black Looming Clouds,Ao-Pouri
Ao-Roa,Maori mythology,https://www.godchecker.com/maori-mythology/AO-ROA/,A nice happy Cloud God,nan
Ao-Takawe,Maori mythology,https://www.godchecker.com/maori-mythology/AO-TAKAWE/,God of Rushing Wispy Clouds,Aotakawe
Ao-Whekere,Maori mythology,https://www.godchecker.com/maori-mythology/AO-WHEKERE/,Angry storm cloud deity,Aowhekere
Ao-Whētuma,Maori mythology,https://www.godchecker.com/maori-mythology/AO-WHETUMA/,Very dark storm cloud deity,Aowhetuma
Apu-Hau,Maori mythology,https://www.godchecker.com/maori-mythology/APU-HAU/,God of Hurricanes,nan
Apu-Mantangi,Maori mythology,https://www.godchecker.com/maori-mythology/APU-MATANGI/,The God of Whirlwinds,Apu-Matangi
Godsticks,Maori mythology,https://www.godchecker.com/maori-mythology/GODSTICKS/,An amazing Godly gadget,"Whakapakoko Rakau, Tiki-Wananga"
Haumia-Roa,Maori mythology,https://www.godchecker.com/maori-mythology/HAUMIA-TIKETIKE/,Organically grown God of Wild Vegetables,"Haumia-Tiketike, Haumiatiketike, Haumietiketike"
Hina,Maori mythology,https://www.godchecker.com/maori-mythology/HINE/,Dark night deity,Hine
Hina-Ika,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-IKA/,Lady of the Fish,Hine-Ika
Hina-Keha,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-KEHA/,A Full Moon Goddess,Hine-Keha
Hina-Nui-Te-Po,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-NUI-TE-PO/,Goddess of Death and Great Lady of the Night,"Hine-Nuitepo, Hine-Nui-Te-Po, Hinenuitepo"
Hina-Te-Ngaru-Moana,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-TE-NGARU-MOANA/,The Lady of the Ocean Waves,Hine-Te-Ngaru-Moana
Hina-Titama,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-TITAMA/,Goddess of Dawn and Maiden of Light,"Hine-Titama, Hinetitama"
Hina-Uri,Maori mythology,https://www.godchecker.com/maori-mythology/HINE-URI/,Deep Purple Moon Goddess,Hine-Uri
Hukere,Maori mythology,https://www.godchecker.com/maori-mythology/HUKERE/,Guardian God of Bone Scraping,Hukere-Nui
Ika-Tere,Maori mythology,https://www.godchecker.com/maori-mythology/IKATERE/,Father of Fish,"Ika-Tere-Maeri, Ikatere"
Io (2),Maori mythology,https://www.godchecker.com/maori-mythology/IO-2/,A very abstract Supremo God,Io Matua Kore
Ira-Waru,Maori mythology,https://www.godchecker.com/maori-mythology/IRAWARU/,Something of a dogfish,Irawaru
Kae,Maori mythology,https://www.godchecker.com/maori-mythology/KAE/,The indirect cause of cannibalism,nan
Kai Tangata,Maori mythology,https://www.godchecker.com/maori-mythology/KAITANGATA/,The Sunset Kid,Kaitangata
Karara-Hu-Ara,Maori mythology,https://www.godchecker.com/maori-mythology/NGARARA/,Goddess with a long tail and a few scaly bits,"Ngarara, Karara-Huara"
Kuku Lau,Maori mythology,https://www.godchecker.com/maori-mythology/KUKU-LAU/,Goddess of Deception,Kukulau
Mahuika,Maori mythology,https://www.godchecker.com/maori-mythology/MAHUIKA/,Flaming Ogress with a patent on fire,nan
Makea,Maori mythology,https://www.godchecker.com/maori-mythology/MAKEATUTARA/,Underworld Chief,Makeatutara
Maraki-Hau,Maori mythology,https://www.godchecker.com/maori-mythology/MARAKIHAU/,A sea monster with a very large hollow tongue,Marakihau
Maru,Maori mythology,https://www.godchecker.com/maori-mythology/MARU/,Minor man-eating War God,nan
Maui,Maori mythology,https://www.godchecker.com/maori-mythology/MAUI/,A real pest of a God,Maui-Tikitiki-A-Taranga
Paikea,Maori mythology,https://www.godchecker.com/maori-mythology/PAIKEA/,God of Sea Creatures,nan
Papa,Maori mythology,https://www.godchecker.com/maori-mythology/PAPA/,Earth Mother Goddess,"Papatuanuku, Papa-Tu-Anuku"
Poua-Kai,Maori mythology,https://www.godchecker.com/maori-mythology/POUAKAI/,Giant man-eating bird,"Poukai, Pouakai"
Pua-Rata,Maori mythology,https://www.godchecker.com/maori-mythology/PUARATA/,A sorcerer along with Tautohito,Puarata
Rangi,Maori mythology,https://www.godchecker.com/maori-mythology/RANGI/,God of the Sky,Ranginui
Rehua,Maori mythology,https://www.godchecker.com/maori-mythology/REHUA/,A Top God who lives at the top,nan
Rongo,Maori mythology,https://www.godchecker.com/maori-mythology/RONGO/,God of Peace and Root Vegetables,"Rongo-Ma-Tane, Rongomatane"
Rongo-Mai,Maori mythology,https://www.godchecker.com/maori-mythology/RONGO-MAI/,God of Whales and Comets,Rongomai
Ruaumoko,Maori mythology,https://www.godchecker.com/maori-mythology/RUAUMOKO/,God of Volcanoes and Heat,nan
Takaroa,Maori mythology,https://www.godchecker.com/maori-mythology/TANGAROA/,God of the Sea. He also seems to be the God of Fishermen,Tangaroa
Tama-Nui-Te-Ra,Maori mythology,https://www.godchecker.com/maori-mythology/TAMA-NUI-TE-RA/,The super soaraway speeding Sun,"Tama-Nui-Te-Rā, Tamanuiterā, Tamanuitera"
Tane,Maori mythology,https://www.godchecker.com/maori-mythology/TANE/,God of Forests and Light,"Tanemahuta, Tane-Mahuta"
Tau-Towhito,Maori mythology,https://www.godchecker.com/maori-mythology/TAUTOHITO/,Wooden-headed wizard,Tautohito
Tawhiri,Maori mythology,https://www.godchecker.com/maori-mythology/TAWHIRIMATEA/,Rather moody Wind and Storm God,"Tāwhirimātea, Tawhiri-Ma-Tea, Tāwhiri-Matea, Tawhirimatea"
Te Tunaroa,Maori mythology,https://www.godchecker.com/maori-mythology/TE-TUNAROA/,God of Eels,Tunaroa
Tinirau,Maori mythology,https://www.godchecker.com/maori-mythology/TINIRAU/,Guardian God of all the fishes,nan
Tū,Maori mythology,https://www.godchecker.com/maori-mythology/TU/,The War God with the angry face,"Tu-Matauenga, Tu, Tumatauenga"
Uenuku,Maori mythology,https://www.godchecker.com/maori-mythology/UENUKU/,God of Rainbows,nan
Wai-Ora-A-Tane,Maori mythology,https://www.godchecker.com/maori-mythology/WAI-ORA-A-TANE/,The Waters of Life,Waiora
Whaitiri,Maori mythology,https://www.godchecker.com/maori-mythology/WHAITIRI/,Thunder Goddess who invented cannibalism ,nan
Whiro,Maori mythology,https://www.godchecker.com/maori-mythology/WHIRO/,God of Mischief and Evil,nan
Abandinus,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ABANDINUS/,Mysterious Roman-Celtic God of Cambridgeshire,nan
Abarta,Celtic mythology,https://www.godchecker.com/irish-mythology/ABARTA/,Irish God,Ábartach
Abred,Celtic mythology,https://www.godchecker.com/welsh-mythology/ANNWN/,The Welsh Otherworld,"Achren, Annwfn, Annwn"
Aebh,Celtic mythology,https://www.godchecker.com/irish-mythology/AOBH/,Irish Goddess,"Aobh, Aoibh"
Aedh,Celtic mythology,https://www.godchecker.com/irish-mythology/AED/,Irish God,"Áed, Aodh"
Aengus,Celtic mythology,https://www.godchecker.com/irish-mythology/AENGUS/,God of Love and inventor of kisses,"Aonghus, Mac Ind Óg, Oenghus, Mac Óg, Angus Óg"
Afagddu,Celtic mythology,https://www.godchecker.com/welsh-mythology/AFAGDDU/,An extremely ugly boy,nan
Agrona,Celtic mythology,https://www.godchecker.com/welsh-mythology/AGRONA/,Possible river goddess,nan
Ai,Celtic mythology,https://www.godchecker.com/irish-mythology/AI-MAC-OLLAMAIN/,Irish God,"Aí, Aoi Mac Ollamain, Aoi, Aí Mac Ollamon, Aí Mac Ollamain"
Aibell,Celtic mythology,https://www.godchecker.com/irish-mythology/AIBELL/,Irish Goddess,"Aoibheall, Aíbell"
Aichleach,Celtic mythology,https://www.godchecker.com/irish-mythology/AICHLEACH/,Irish God,Ailach
Aífe,Celtic mythology,https://www.godchecker.com/irish-mythology/AIFE/,War Goddess,Aoife
Ailill Ánglonnach,Celtic mythology,https://www.godchecker.com/irish-mythology/AILILL-ANGLONNACH/,Irish God,nan
Ailill Aulom,Celtic mythology,https://www.godchecker.com/irish-mythology/AILILL-OLOM/,Irish God,Ailill Olom
Ailill Mac Máta,Celtic mythology,https://www.godchecker.com/irish-mythology/AILILL-MAC-MATA/,Irish God,nan
Aillén,Celtic mythology,https://www.godchecker.com/irish-mythology/AILLEN/,Irish God,nan
Aillinn,Celtic mythology,https://www.godchecker.com/irish-mythology/AILLINN/,Irish Goddess,nan
Aímend,Celtic mythology,https://www.godchecker.com/irish-mythology/AIMEND/,Irish Goddess,Aimend
Aine,Celtic mythology,https://www.godchecker.com/irish-mythology/AINE/,Sunny Agricultural Goddess,Áine
Ainge,Celtic mythology,https://www.godchecker.com/irish-mythology/AINGE/,Daughter of Dagda,nan
Airmed,Celtic mythology,https://www.godchecker.com/irish-mythology/AIRMID/,Herbal Healing Goddess,Airmid
Alisanos,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ALISANOS/,Gaulish God,Alisaunus
Amaethon,Celtic mythology,https://www.godchecker.com/welsh-mythology/AMAETHON/,God of Welsh Agriculture,Amathaon
Amairgen,Celtic mythology,https://www.godchecker.com/irish-mythology/AMAIRGIN/,Irish God,"Amairgin, Amhairghin"
An Dagda,Celtic mythology,https://www.godchecker.com/irish-mythology/DAGDA/,Well-fed Irish God of Life and Death,"Dagdha, Eochaid-Ollathair, Dagda"
Ana,Celtic mythology,https://www.godchecker.com/irish-mythology/DANU/,"Celtic Goddess of Wind, Wisdom and Fertility","Danu, Dana, Danann, Anu"
Andarta,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ARTIO/,Celtic Bear Goddess,Artio
Andrasta,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ANDRASTE/,War Goddess,Andraste
Angau,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ANGAU/,Deity of Death,Ankou
Anluan,Celtic mythology,https://www.godchecker.com/irish-mythology/ANLUAN/,Irish God,nan
Anociticus,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ANTENOCITICUS/,Extremely minor God from the north of England,Antenociticus
Araius,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ARTAIUS/,Gaulish God,"Artaios, Artaius"
Aranrhod,Celtic mythology,https://www.godchecker.com/welsh-mythology/ARIANRHOD/,Possibly Goddess of the Moon or the Dawn,"Arianrhod, Arianrod, Arionrod"
Arawen,Celtic mythology,https://www.godchecker.com/welsh-mythology/ARAWN/,God of the Celtic Otherworld,Arawn
Arca Dubh,Celtic mythology,https://www.godchecker.com/irish-mythology/ARCA-DUBH/,Irish God,nan
Arduinna,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ARDUINNA/,Gaulish God,nan
Argetlámh,Celtic mythology,https://www.godchecker.com/irish-mythology/NUADA/,Silver-handed Irish War God specializing in weapons and magic,"Nuada Airgetlám, Nuada, Nuadha, Nodens, Nudd"
Arnamentia,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ARNEMETIA/,River Goddess,Arnemetia
Art Mac Cuinn,Celtic mythology,https://www.godchecker.com/irish-mythology/ART-MAC-CUINN/,A legendary King,Art Óenfer
Arthur,Celtic mythology,https://www.godchecker.com/brittonic-mythology/ARTHUR/,Not a God of Anything,King Arthur
Aywell,Celtic mythology,https://www.godchecker.com/brittonic-mythology/AYWELL/,A God of the peoples of Northern England,nan
Badb,Celtic mythology,https://www.godchecker.com/irish-mythology/BADB/,Crowing Irish Warrior Goddess,Badbh
Balar,Celtic mythology,https://www.godchecker.com/irish-mythology/BALOR/,Demonic one-eyed God of Death and evil King of the Fomorians,Balor
Balaticaurus,Celtic mythology,https://www.godchecker.com/brittonic-mythology/BELATUCADROS/,A God of War and Destruction,"Belatucairus, Balatucadrus, Belatugagus, Blatucadrus, Balatocadrus, Baliticaurus, Beliticaurus, Blatucairus, Belatucadros"
Banba,Celtic mythology,https://www.godchecker.com/irish-mythology/BANBA/,The Spirit of Ireland,Banbha
Banshee,Celtic mythology,https://www.godchecker.com/irish-mythology/BANSHEE/,Wailing harbinger of worrying news,"Bean Sídhe, Bean Sí"
Baudihillie,Celtic mythology,https://www.godchecker.com/brittonic-mythology/BAUDIHILLIE/,One of the Alaisiagae,nan
Bean Nighe,Celtic mythology,https://www.godchecker.com/irish-mythology/BEAN-NIGHE/,The Washerwoman of Doom,"Washer Woman, Washer At The Ford"
Bébhinn,Celtic mythology,https://www.godchecker.com/irish-mythology/BEBINN/,Irish Goddess,"Bebhionn, Bébinn"
Bec Mac Buain,Celtic mythology,https://www.godchecker.com/irish-mythology/BEC-MAC-BUAIN/,Irish God,Bec Mac Buainn
Bel,Celtic mythology,https://www.godchecker.com/gaulish-mythology/BELENUS/,Famous Sun God,"Bíle, Belenus, Belus, Belinos"
Beli Mawr,Celtic mythology,https://www.godchecker.com/welsh-mythology/BELI-MAWR/,Welsh God,Beli The Great
Belisama,Celtic mythology,https://www.godchecker.com/gaulish-mythology/BELISAMA/,Wandering Goddess,Belisana
Beltaine,Celtic mythology,https://www.godchecker.com/irish-mythology/BELTANE/,May Day! May Day! ,"Beltane, Cétshamhain"
Benadonner,Celtic mythology,https://www.godchecker.com/irish-mythology/BENANDONNER/,A Scottish Giant who was scared of babies,"The Red Man, Benandonner"
Bendigeidfran,Celtic mythology,https://www.godchecker.com/welsh-mythology/BRAN/,Decapitated Celtic Ruler,"Brân, Bran The Blessed"
Birog,Celtic mythology,https://www.godchecker.com/irish-mythology/BIROG/,Irish God,Biróg
Bláithéne,Celtic mythology,https://www.godchecker.com/irish-mythology/BLATHNAT/,Irish Goddess,"Bláthnad, Bláthíne, Bláthnat"
Blodeuedd,Celtic mythology,https://www.godchecker.com/welsh-mythology/BLODEUWEDD/,Goddess conjured up using Welsh Wizardry by Math and Gwydion from oak blossoms and meadowsweet,Blodeuwedd
Bóand,Celtic mythology,https://www.godchecker.com/irish-mythology/BOANN/,Water Goddess,"Boand, Bóinn, Bóann"
Bobd Dearg,Celtic mythology,https://www.godchecker.com/irish-mythology/BOBD-DEARG/,Last of the Celtic Top Gods,"Bodb The Red, Bodhb Dearg, Bobd Derg, Bove Derg"
Boobach,Celtic mythology,https://www.godchecker.com/welsh-mythology/BWBACH/,A Welsh Brownie,"Bwca, Bwbachod (Plural), Bwbach"
Bormana,Celtic mythology,https://www.godchecker.com/gaulish-mythology/BORMANA/,Goddess of healthy water,Bormanna
Bormanus,Celtic mythology,https://www.godchecker.com/gaulish-mythology/BORVO/,He is in charge of boiling springs,"Bormo, Borvo"
Bradán Feasa,Celtic mythology,https://www.godchecker.com/irish-mythology/SALMON-OF-KNOWLEDGE/,An extremely savvy salmon,"Salmon Of Knowledge, Salmon Of Wisdom"
Branwen,Celtic mythology,https://www.godchecker.com/welsh-mythology/BRANWEN/,The First Courier,nan
Bres,Celtic mythology,https://www.godchecker.com/irish-mythology/BRES/,Sniveling King of Ireland with demonic tendencies,"Eochu Bres, Bress"
Brían,Celtic mythology,https://www.godchecker.com/irish-mythology/BRIAN/,A Foolhardy Ruffian,Brian
Bricriu,Celtic mythology,https://www.godchecker.com/irish-mythology/BRICRIU/,Irish God,Bricriu Nemthenga
Bríg,Celtic mythology,https://www.godchecker.com/irish-mythology/BRIGIT/,Highly popular fiery Irish Goddess,"Brigit, Brigid"
Brigantia,Celtic mythology,https://www.godchecker.com/brittonic-mythology/BRIGANTIA/,Brittonic Goddess,nan
Brugh Na Bóinne,Celtic mythology,https://www.godchecker.com/irish-mythology/BRUGH-NA-BOINNE/,Castle of the Boyne,Brughna Bóinne
Búanann,Celtic mythology,https://www.godchecker.com/irish-mythology/BUANANN/,Irish God,nan
Buggane,Celtic mythology,https://www.godchecker.com/irish-mythology/BUGGANE/,A giant of Manx,nan
Cáel,Celtic mythology,https://www.godchecker.com/irish-mythology/CAEL/,A hero,nan
Cáer,Celtic mythology,https://www.godchecker.com/irish-mythology/CAER/,The aerie faery Swan Maiden ,Cáer Ibormeith
Caibell,Celtic mythology,https://www.godchecker.com/irish-mythology/CAIBELL/,Irish God,nan
Cailitín,Celtic mythology,https://www.godchecker.com/irish-mythology/CAILITIN/,Irish God,"Calatín, Calatin"
Cailleach,Celtic mythology,https://www.godchecker.com/irish-mythology/CAILLEACH/,An extremely busy hag deity,"Callech, Cally Berry, Cailliach, Cailleach Bheur, Caillech, Cailleach Beara"
Camulos,Celtic mythology,https://www.godchecker.com/brittonic-mythology/CAMULUS/,Very Old English War God,Camulus
Cano,Celtic mythology,https://www.godchecker.com/irish-mythology/CANO/,Irish God,Cano Mac Gartnáin
Caradawg,Celtic mythology,https://www.godchecker.com/welsh-mythology/CARADOG/,Welsh God,"Caradog, Carradoc"
Caridwen,Celtic mythology,https://www.godchecker.com/welsh-mythology/CERIDWEN/,A witchy goddess who brews inspiration,"Cerridwyn, Ceridwen"
Carman,Celtic mythology,https://www.godchecker.com/irish-mythology/CARMAN/,Irish Goddess,"Carmun, Carme"
Caswallawn,Celtic mythology,https://www.godchecker.com/welsh-mythology/CASWALLAWN/,Welsh God,Caswallon
Cathbad,Celtic mythology,https://www.godchecker.com/irish-mythology/CATHBAD/,A druid,Cathbhadh
Cathubodua,Celtic mythology,https://www.godchecker.com/gaulish-mythology/CATHUBODUA/,Gaulish Goddess,"Cathubodva, Catubodua"
Celtchair,Celtic mythology,https://www.godchecker.com/irish-mythology/CELTCHAIR/,Irish God,Celtchar
